Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
178661,27in FHD Monitor,1,149.99,04/29/19 11:02,"569 2nd St, Boston, MA 02215"
178662,Wired Headphones,1,11.99,04/21/19 12:47,"641 Spruce St, San Francisco, CA 94016"
178663,USB-C Charging Cable,1,11.95,04/25/19 14:40,"553 Highland St, New York City, NY 10001"
178664,Apple Airpods Headphones,1,150,04/22/19 13:24,"606 Elm St, Dallas, TX 75001"
178665,USB-C Charging Cable,2,11.95,04/29/19 15:38,"827 Willow St, Portland, OR 97035"
178666,20in Monitor,1,109.99,04/23/19 19:37,"604 Jackson St, Los Angeles, CA 90001"
178667,Wired Headphones,1,11.99,04/02/19 23:41,"975 13th St, Seattle, WA 98101"
178668,Bose SoundSport Headphones,1,99.99,04/02/19 21:51,"161 Main St, San Francisco, CA 94016"
178669,AAA Batteries (4-pack),2,2.99,04/02/19 13:57,"155 Cedar St, San Francisco, CA 94016"
178670,iPhone,1,700,04/20/19 19:04,"24 Lincoln St, Dallas, TX 75001"
178671,iPhone,1,700,04/29/19 07:22,"349 Lakeview St, San Francisco, CA 94016"
178672,AAA Batteries (4-pack),1,2.99,04/27/19 10:57,"939 Main St, Los Angeles, CA 90001"
178673,USB-C Charging Cable,2,11.95,04/14/19 23:01,"289 Main St, Dallas, TX 75001"
178674,AAA Batteries (4-pack),1,2.99,04/18/19 17:01,"582 Lake St, San Francisco, CA 94016"
178675,27in FHD Monitor,1,149.99,04/08/19 08:37,"236 Cherry St, Austin, TX 73301"
178676,Flatscreen TV,1,300,04/29/19 08:50,"814 Park St, Portland, OR 97035"
178677,Bose SoundSport Headphones,1,99.99,04/20/19 18:02,"851 12th St, Los Angeles, CA 90001"
178678,AA Batteries (4-pack),1,3.84,04/08/19 20:09,"97 11th St, Seattle, WA 98101"
178679,Bose SoundSport Headphones,1,99.99,04/03/19 21:11,"931 11th St, Dallas, TX 75001"
178680,Lightning Charging Cable,1,14.95,04/18/19 20:11,"9 Johnson St, Austin, TX 73301"
178681,USB-C Charging Cable,1,11.95,04/16/19 23:29,"442 7th St, Los Angeles, CA 90001"
178682,AA Batteries (4-pack),2,3.84,04/12/19 06:46,"387 2nd St, San Francisco, CA 94016"
178683,27in 4K Gaming Monitor,1,389.99,04/12/19 18:49,"799 Lincoln St, Portland, OR 97035"
178684,Wired Headphones,1,11.99,04/11/19 14:32,"447 Cedar St, San Francisco, CA 94016"
178685,AAA Batteries (4-pack),1,2.99,04/29/19 14:48,"756 Hickory St, Dallas, TX 75001"
178686,Flatscreen TV,1,300,04/23/19 19:07,"91 8th St, San Francisco, CA 94016"
178687,Wired Headphones,1,11.99,04/05/19 20:51,"767 Walnut St, Boston, MA 02215"
178688,27in 4K Gaming Monitor,1,389.99,04/05/19 19:56,"524 Spruce St, Portland, OR 97035"
178689,USB-C Charging Cable,2,11.95,04/26/19 22:43,"334 Church St, Atlanta, GA 30301"
178690,AA Batteries (4-pack),1,3.84,04/11/19 10:27,"192 1st St, Atlanta, GA 30301"
178691,27in 4K Gaming Monitor,1,389.99,04/21/19 10:27,"396 Sunset St, New York City, NY 10001"
178692,USB-C Charging Cable,1,11.95,04/10/19 12:59,"882 River St, Seattle, WA 98101"
178693,AA Batteries (4-pack),1,3.84,04/02/19 00:45,"675 West St, Los Angeles, CA 90001"
178694,Lightning Charging Cable,1,14.95,04/15/19 21:29,"929 Park St, Boston, MA 02215"
178695,Bose SoundSport Headphones,1,99.99,04/22/19 22:07,"455 Cedar St, New York City, NY 10001"
178696,Macbook Pro Laptop,1,1700,04/25/19 17:45,"39 9th St, Austin, TX 73301"
178697,Apple Airpods Headphones,1,150,04/14/19 18:06,"400 Main St, Seattle, WA 98101"
178698,Lightning Charging Cable,1,14.95,04/30/19 12:51,"115 12th St, Los Angeles, CA 90001"
178699,Lightning Charging Cable,1,14.95,04/03/19 21:59,"554 11th St, San Francisco, CA 94016"
178700,USB-C Charging Cable,1,11.95,04/12/19 20:26,"537 Johnson St, San Francisco, CA 94016"
178701,Lightning Charging Cable,1,14.95,04/07/19 17:48,"378 Meadow St, New York City, NY 10001"
178702,USB-C Charging Cable,1,11.95,04/07/19 15:32,"747 Wilson St, Dallas, TX 75001"
178703,AAA Batteries (4-pack),1,2.99,04/21/19 19:21,"412 Johnson St, New York City, NY 10001"
178704,AA Batteries (4-pack),1,3.84,04/21/19 19:29,"325 Lincoln St, San Francisco, CA 94016"
178705,Lightning Charging Cable,1,14.95,04/07/19 20:21,"22 9th St, Atlanta, GA 30301"
178706,34in Ultrawide Monitor,1,379.99,04/20/19 21:51,"795 Wilson St, Los Angeles, CA 90001"
178707,iPhone,1,700,04/11/19 18:33,"834 14th St, Los Angeles, CA 90001"
178708,AAA Batteries (4-pack),1,2.99,04/23/19 14:51,"236 2nd St, New York City, NY 10001"
178709,AAA Batteries (4-pack),1,2.99,04/03/19 16:32,"218 West St, Los Angeles, CA 90001"
178710,Lightning Charging Cable,1,14.95,04/20/19 21:15,"300 Hill St, Portland, OR 97035"
178711,Lightning Charging Cable,1,14.95,04/14/19 13:48,"877 Wilson St, Seattle, WA 98101"
178712,Apple Airpods Headphones,1,150,04/01/19 20:48,"652 6th St, Seattle, WA 98101"
178713,Google Phone,1,600,04/27/19 11:11,"933 Church St, Boston, MA 02215"
178714,AA Batteries (4-pack),1,3.84,04/08/19 22:13,"507 Park St, Los Angeles, CA 90001"
178715,Wired Headphones,1,11.99,04/01/19 09:28,"458 14th St, Boston, MA 02215"
178716,34in Ultrawide Monitor,1,379.99,04/14/19 22:20,"245 Wilson St, New York City, NY 10001"
178717,AA Batteries (4-pack),1,3.84,04/05/19 03:09,"569 Jackson St, San Francisco, CA 94016"
178718,ThinkPad Laptop,1,999.99,04/23/19 00:56,"481 Cherry St, Los Angeles, CA 90001"
178719,ThinkPad Laptop,1,999.99,04/25/19 07:54,"539 6th St, San Francisco, CA 94016"
178720,AA Batteries (4-pack),2,3.84,04/01/19 07:55,"607 West St, Austin, TX 73301"
178721,Apple Airpods Headphones,1,150,04/22/19 22:10,"230 9th St, Seattle, WA 98101"
178722,Apple Airpods Headphones,1,150,04/13/19 23:05,"978 Highland St, San Francisco, CA 94016"
178723,AAA Batteries (4-pack),1,2.99,04/29/19 09:36,"257 Jefferson St, Portland, OR 97035"
178724,AAA Batteries (4-pack),2,2.99,04/20/19 21:51,"741 7th St, San Francisco, CA 94016"
178725,Lightning Charging Cable,1,14.95,04/03/19 19:47,"459 Adams St, New York City, NY 10001"
178726,27in 4K Gaming Monitor,1,389.99,04/10/19 16:39,"926 11th St, Los Angeles, CA 90001"
178727,Lightning Charging Cable,1,14.95,04/16/19 21:28,"944 6th St, New York City, NY 10001"
178728,AA Batteries (4-pack),1,3.84,04/04/19 12:45,"111 1st St, Boston, MA 02215"
178729,USB-C Charging Cable,1,11.95,04/29/19 13:23,"718 Chestnut St, Dallas, TX 75001"
178730,Apple Airpods Headphones,1,150,04/06/19 09:13,"989 8th St, San Francisco, CA 94016"
178731,Macbook Pro Laptop,1,1700,04/02/19 12:01,"918 Walnut St, Los Angeles, CA 90001"
178732,Bose SoundSport Headphones,1,99.99,04/06/19 16:24,"418 11th St, New York City, NY 10001"
178733,LG Dryer,1,600.0,04/22/19 11:59,"5 Wilson St, Seattle, WA 98101"
178734,ThinkPad Laptop,1,999.99,04/27/19 14:04,"957 Highland St, Dallas, TX 75001"
178735,Lightning Charging Cable,1,14.95,04/12/19 15:28,"639 Jefferson St, New York City, NY 10001"
178736,27in 4K Gaming Monitor,1,389.99,04/30/19 20:26,"917 Church St, Austin, TX 73301"
178737,AAA Batteries (4-pack),1,2.99,04/08/19 08:48,"317 Hill St, Los Angeles, CA 90001"
178738,AAA Batteries (4-pack),1,2.99,04/28/19 11:17,"73 Spruce St, San Francisco, CA 94016"
178739,AAA Batteries (4-pack),1,2.99,04/18/19 22:10,"753 Dogwood St, San Francisco, CA 94016"
178740,27in 4K Gaming Monitor,1,389.99,04/28/19 13:04,"581 8th St, Los Angeles, CA 90001"
178741,Apple Airpods Headphones,1,150,04/20/19 16:22,"237 1st St, Seattle, WA 98101"
178742,ThinkPad Laptop,1,999.99,04/06/19 23:32,"28 Walnut St, Seattle, WA 98101"
178743,Lightning Charging Cable,1,14.95,04/13/19 10:43,"329 Hill St, Seattle, WA 98101"
178744,27in 4K Gaming Monitor,1,389.99,04/19/19 15:59,"671 Main St, Los Angeles, CA 90001"
178745,AAA Batteries (4-pack),1,2.99,04/22/19 10:31,"848 Hickory St, San Francisco, CA 94016"
178746,27in FHD Monitor,1,149.99,04/05/19 14:31,"518 4th St, Seattle, WA 98101"
178747,Bose SoundSport Headphones,1,99.99,04/05/19 20:01,"979 Washington St, Seattle, WA 98101"
178748,27in FHD Monitor,1,149.99,04/24/19 17:24,"744 Madison St, Boston, MA 02215"
178749,iPhone,1,700,04/30/19 15:53,"972 Hickory St, San Francisco, CA 94016"
178749,Lightning Charging Cable,1,14.95,04/30/19 15:53,"972 Hickory St, San Francisco, CA 94016"
178750,USB-C Charging Cable,1,11.95,04/03/19 02:26,"242 Wilson St, Boston, MA 02215"
178751,AAA Batteries (4-pack),1,2.99,04/24/19 12:26,"806 Center St, New York City, NY 10001"
178752,Apple Airpods Headphones,1,150,04/02/19 15:27,"748 Willow St, San Francisco, CA 94016"
178753,Apple Airpods Headphones,1,150,04/30/19 14:59,"467 Jackson St, San Francisco, CA 94016"
178754,ThinkPad Laptop,1,999.99,04/21/19 16:59,"571 7th St, Los Angeles, CA 90001"
178755,AA Batteries (4-pack),1,3.84,04/05/19 13:35,"651 14th St, San Francisco, CA 94016"
178756,AA Batteries (4-pack),1,3.84,04/24/19 10:56,"971 Walnut St, Seattle, WA 98101"
178757,Lightning Charging Cable,1,14.95,04/13/19 17:28,"450 Adams St, Atlanta, GA 30301"
178758,Bose SoundSport Headphones,1,99.99,04/24/19 13:57,"602 10th St, San Francisco, CA 94016"
178759,Macbook Pro Laptop,1,1700,04/19/19 18:32,"452 10th St, Atlanta, GA 30301"
178760,AAA Batteries (4-pack),1,2.99,04/24/19 19:12,"766 Chestnut St, Austin, TX 73301"
178761,AAA Batteries (4-pack),1,2.99,04/29/19 19:23,"844 6th St, San Francisco, CA 94016"
178762,27in FHD Monitor,1,149.99,04/09/19 13:09,"681 Willow St, San Francisco, CA 94016"
178763,AA Batteries (4-pack),1,3.84,04/18/19 15:32,"88 4th St, New York City, NY 10001"
178764,34in Ultrawide Monitor,1,379.99,04/22/19 14:42,"779 Hill St, Dallas, TX 75001"
178765,Vareebadd Phone,1,400,04/06/19 20:24,"451 Hill St, New York City, NY 10001"
178766,34in Ultrawide Monitor,1,379.99,04/16/19 16:15,"534 9th St, New York City, NY 10001"
178767,AA Batteries (4-pack),2,3.84,04/24/19 14:59,"819 Lake St, Boston, MA 02215"
178768,AA Batteries (4-pack),3,3.84,04/09/19 17:49,"556 5th St, Dallas, TX 75001"
178769,Wired Headphones,1,11.99,04/17/19 19:11,"781 Cherry St, San Francisco, CA 94016"
178770,Apple Airpods Headphones,1,150,04/08/19 08:58,"689 2nd St, New York City, NY 10001"
178771,Bose SoundSport Headphones,1,99.99,04/07/19 16:14,"58 Lake St, Seattle, WA 98101"
178772,Apple Airpods Headphones,1,150,04/11/19 09:06,"511 Jefferson St, San Francisco, CA 94016"
178773,AA Batteries (4-pack),1,3.84,04/23/19 16:22,"830 Church St, Dallas, TX 75001"
178774,AA Batteries (4-pack),1,3.84,04/20/19 13:07,"78 Park St, Los Angeles, CA 90001"
178775,Lightning Charging Cable,1,14.95,04/30/19 11:02,"458 Willow St, New York City, NY 10001"
178776,Flatscreen TV,1,300,04/22/19 21:25,"370 Adams St, Dallas, TX 75001"
178777,AAA Batteries (4-pack),1,2.99,04/20/19 19:09,"148 Lincoln St, Dallas, TX 75001"
178778,Bose SoundSport Headphones,1,99.99,04/23/19 21:10,"516 13th St, Los Angeles, CA 90001"
178779,AA Batteries (4-pack),3,3.84,04/22/19 12:50,"505 West St, San Francisco, CA 94016"
178780,AA Batteries (4-pack),1,3.84,04/26/19 18:36,"818 1st St, Los Angeles, CA 90001"
178781,Google Phone,1,600,04/03/19 16:47,"655 1st St, San Francisco, CA 94016"
178781,Wired Headphones,1,11.99,04/03/19 16:47,"655 1st St, San Francisco, CA 94016"
178782,Lightning Charging Cable,1,14.95,04/24/19 11:36,"993 12th St, Portland, OR 97035"
178783,Lightning Charging Cable,1,14.95,04/15/19 20:45,"391 Cedar St, Los Angeles, CA 90001"
178784,Apple Airpods Headphones,1,150,04/10/19 16:01,"914 West St, San Francisco, CA 94016"
178785,AAA Batteries (4-pack),2,2.99,04/08/19 14:52,"390 12th St, Los Angeles, CA 90001"
178786,AA Batteries (4-pack),1,3.84,04/26/19 14:32,"5 2nd St, Portland, OR 97035"
178787,Bose SoundSport Headphones,1,99.99,04/22/19 18:37,"531 Pine St, Atlanta, GA 30301"
178788,Bose SoundSport Headphones,1,99.99,04/06/19 16:53,"992 Cedar St, Austin, TX 73301"
178789,Bose SoundSport Headphones,1,99.99,04/13/19 17:36,"318 Center St, San Francisco, CA 94016"
178790,AAA Batteries (4-pack),2,2.99,04/09/19 14:43,"664 River St, Seattle, WA 98101"
178791,AAA Batteries (4-pack),1,2.99,04/27/19 12:56,"28 Hickory St, Los Angeles, CA 90001"
178792,USB-C Charging Cable,1,11.95,04/19/19 17:04,"413 6th St, San Francisco, CA 94016"
178793,AAA Batteries (4-pack),1,2.99,04/10/19 19:34,"26 Lincoln St, Austin, TX 73301"
178794,Lightning Charging Cable,1,14.95,04/25/19 12:07,"100 Maple St, Los Angeles, CA 90001"
178795,Apple Airpods Headphones,1,150,04/17/19 21:48,"884 Church St, Seattle, WA 98101"
178796,USB-C Charging Cable,1,11.95,04/06/19 22:54,"23 10th St, Seattle, WA 98101"
178797,Wired Headphones,1,11.99,04/22/19 12:05,"383 Jefferson St, Seattle, WA 98101"
178798,Apple Airpods Headphones,1,150,04/28/19 10:02,"808 8th St, San Francisco, CA 94016"
178799,Google Phone,1,600,04/29/19 18:22,"818 11th St, San Francisco, CA 94016"
178800,Lightning Charging Cable,1,14.95,04/05/19 07:02,"267 Meadow St, Austin, TX 73301"
178801,AAA Batteries (4-pack),1,2.99,04/23/19 07:45,"278 Lake St, Seattle, WA 98101"
178802,AA Batteries (4-pack),1,3.84,04/24/19 21:50,"90 Wilson St, San Francisco, CA 94016"
178803,20in Monitor,1,109.99,04/26/19 08:56,"86 Sunset St, New York City, NY 10001"
178804,AAA Batteries (4-pack),1,2.99,04/11/19 14:48,"822 Lincoln St, Atlanta, GA 30301"
178805,Apple Airpods Headphones,1,150,04/25/19 22:16,"742 Main St, San Francisco, CA 94016"
178806,Apple Airpods Headphones,2,150,04/21/19 10:15,"881 Jefferson St, New York City, NY 10001"
178807,34in Ultrawide Monitor,1,379.99,04/12/19 13:09,"387 4th St, Atlanta, GA 30301"
178808,USB-C Charging Cable,1,11.95,04/24/19 01:26,"140 13th St, Boston, MA 02215"
178809,Lightning Charging Cable,1,14.95,04/03/19 08:10,"637 Lincoln St, New York City, NY 10001"
178810,AA Batteries (4-pack),3,3.84,04/16/19 21:51,"972 Walnut St, Boston, MA 02215"
178811,Lightning Charging Cable,1,14.95,04/15/19 12:23,"752 Park St, Los Angeles, CA 90001"
178812,Wired Headphones,1,11.99,04/18/19 08:57,"809 Spruce St, New York City, NY 10001"
178813,USB-C Charging Cable,1,11.95,04/22/19 21:12,"342 River St, Los Angeles, CA 90001"
178814,AAA Batteries (4-pack),1,2.99,04/09/19 15:28,"421 Meadow St, Los Angeles, CA 90001"
178815,Lightning Charging Cable,1,14.95,04/11/19 21:25,"949 11th St, Boston, MA 02215"
178816,ThinkPad Laptop,1,999.99,04/03/19 08:59,"112 Jackson St, Seattle, WA 98101"
178817,27in FHD Monitor,1,149.99,04/18/19 06:07,"971 Cedar St, San Francisco, CA 94016"
178818,AA Batteries (4-pack),2,3.84,04/22/19 18:43,"605 6th St, Dallas, TX 75001"
178819,Google Phone,1,600,04/26/19 16:35,"542 Center St, Los Angeles, CA 90001"
178820,Apple Airpods Headphones,1,150,04/17/19 19:03,"420 Forest St, San Francisco, CA 94016"
178821,ThinkPad Laptop,1,999.99,04/06/19 20:26,"180 1st St, Los Angeles, CA 90001"
178822,34in Ultrawide Monitor,1,379.99,04/26/19 13:09,"701 Johnson St, San Francisco, CA 94016"
178823,Lightning Charging Cable,1,14.95,04/26/19 16:53,"612 Meadow St, Seattle, WA 98101"
178824,USB-C Charging Cable,1,11.95,04/12/19 20:05,"144 Center St, Boston, MA 02215"
178825,iPhone,1,700,04/02/19 14:00,"705 Center St, Atlanta, GA 30301"
178825,Apple Airpods Headphones,1,150,04/02/19 14:00,"705 Center St, Atlanta, GA 30301"
178826,34in Ultrawide Monitor,1,379.99,04/09/19 07:20,"968 Dogwood St, New York City, NY 10001"
178827,Wired Headphones,1,11.99,04/24/19 22:53,"177 Elm St, Portland, OR 97035"
178828,Flatscreen TV,1,300,04/26/19 17:40,"656 2nd St, San Francisco, CA 94016"
178829,ThinkPad Laptop,1,999.99,04/24/19 12:36,"933 Ridge St, Atlanta, GA 30301"
178830,AA Batteries (4-pack),1,3.84,04/17/19 21:10,"246 6th St, New York City, NY 10001"
178831,Flatscreen TV,1,300,04/02/19 18:58,"368 13th St, Los Angeles, CA 90001"
178832,USB-C Charging Cable,1,11.95,04/06/19 22:15,"358 Walnut St, San Francisco, CA 94016"
178833,AA Batteries (4-pack),1,3.84,04/21/19 23:46,"556 Adams St, Seattle, WA 98101"
178834,Wired Headphones,1,11.99,04/10/19 00:25,"728 Dogwood St, Atlanta, GA 30301"
178835,AA Batteries (4-pack),2,3.84,04/20/19 21:50,"173 Highland St, Los Angeles, CA 90001"
178836,Wired Headphones,1,11.99,04/23/19 13:07,"830 River St, San Francisco, CA 94016"
178837,AAA Batteries (4-pack),1,2.99,04/16/19 15:30,"273 Washington St, Dallas, TX 75001"
178838,ThinkPad Laptop,1,999.99,04/12/19 11:22,"186 Spruce St, Seattle, WA 98101"
178839,Bose SoundSport Headphones,1,99.99,04/30/19 12:50,"102 Johnson St, New York City, NY 10001"
178840,27in 4K Gaming Monitor,1,389.99,04/24/19 11:59,"740 North St, Dallas, TX 75001"
178841,AA Batteries (4-pack),1,3.84,04/25/19 14:46,"810 11th St, New York City, NY 10001"
178842,USB-C Charging Cable,1,11.95,04/11/19 09:19,"817 South St, Seattle, WA 98101"
178843,AAA Batteries (4-pack),2,2.99,04/11/19 10:41,"996 Hill St, Los Angeles, CA 90001"
178844,Vareebadd Phone,1,400,04/08/19 12:15,"961 6th St, San Francisco, CA 94016"
178845,Lightning Charging Cable,1,14.95,04/26/19 14:19,"130 Meadow St, Los Angeles, CA 90001"
178846,Apple Airpods Headphones,1,150,04/23/19 11:07,"117 Adams St, Seattle, WA 98101"
178847,USB-C Charging Cable,1,11.95,04/02/19 18:27,"465 Pine St, Dallas, TX 75001"
178848,Apple Airpods Headphones,1,150,04/19/19 15:01,"233 Lake St, Los Angeles, CA 90001"
178849,AAA Batteries (4-pack),2,2.99,04/24/19 08:51,"929 Walnut St, New York City, NY 10001"
178850,Apple Airpods Headphones,1,150,04/12/19 12:53,"129 Cherry St, Dallas, TX 75001"
178851,AA Batteries (4-pack),1,3.84,04/05/19 12:08,"264 14th St, Boston, MA 02215"
178852,Bose SoundSport Headphones,1,99.99,04/12/19 15:48,"358 Lincoln St, Los Angeles, CA 90001"
178853,USB-C Charging Cable,1,11.95,04/13/19 00:12,"53 Hill St, San Francisco, CA 94016"
178854,Macbook Pro Laptop,1,1700,04/10/19 12:35,"565 Ridge St, Dallas, TX 75001"
178855,Wired Headphones,1,11.99,04/14/19 20:21,"569 Cedar St, Portland, OR 97035"
178856,Apple Airpods Headphones,1,150,04/27/19 11:44,"896 Elm St, Portland, OR 97035"
178857,Apple Airpods Headphones,1,150,04/12/19 04:25,"37 Lakeview St, Dallas, TX 75001"
178858,27in FHD Monitor,1,149.99,04/07/19 10:33,"351 Lake St, San Francisco, CA 94016"
178859,Apple Airpods Headphones,1,150,04/13/19 12:06,"404 Dogwood St, San Francisco, CA 94016"
178860,Bose SoundSport Headphones,1,99.99,04/24/19 09:32,"604 Cherry St, New York City, NY 10001"
178861,Lightning Charging Cable,1,14.95,04/27/19 01:00,"596 Sunset St, Austin, TX 73301"
178862,Google Phone,1,600,04/26/19 12:20,"547 9th St, Seattle, WA 98101"
178863,34in Ultrawide Monitor,1,379.99,04/01/19 14:21,"764 Adams St, San Francisco, CA 94016"
178864,Lightning Charging Cable,1,14.95,04/02/19 15:12,"334 Highland St, San Francisco, CA 94016"
178865,AAA Batteries (4-pack),2,2.99,04/20/19 15:58,"764 Spruce St, Boston, MA 02215"
178866,AAA Batteries (4-pack),1,2.99,04/17/19 20:18,"872 Hill St, Los Angeles, CA 90001"
178867,Google Phone,1,600,04/26/19 15:06,"137 Cedar St, Seattle, WA 98101"
178868,AAA Batteries (4-pack),1,2.99,04/25/19 20:43,"808 4th St, San Francisco, CA 94016"
178869,USB-C Charging Cable,1,11.95,04/11/19 20:59,"391 2nd St, San Francisco, CA 94016"
178870,Apple Airpods Headphones,1,150,04/22/19 08:20,"835 Jackson St, San Francisco, CA 94016"
178871,Apple Airpods Headphones,1,150,04/21/19 20:19,"436 Johnson St, Los Angeles, CA 90001"
178872,Wired Headphones,1,11.99,04/24/19 00:31,"925 Highland St, Los Angeles, CA 90001"
178873,USB-C Charging Cable,3,11.95,04/17/19 16:50,"78 7th St, Boston, MA 02215"
178874,27in FHD Monitor,1,149.99,04/30/19 15:43,"616 Forest St, Los Angeles, CA 90001"
178875,Macbook Pro Laptop,1,1700,04/26/19 19:02,"924 Cedar St, San Francisco, CA 94016"
178876,USB-C Charging Cable,1,11.95,04/28/19 06:40,"696 Cedar St, Boston, MA 02215"
178877,27in 4K Gaming Monitor,1,389.99,04/30/19 16:57,"997 Lakeview St, San Francisco, CA 94016"
178878,USB-C Charging Cable,1,11.95,04/15/19 16:36,"304 Lake St, San Francisco, CA 94016"
178879,LG Washing Machine,1,600.0,04/16/19 15:33,"792 Maple St, Portland, OR 97035"
178880,Lightning Charging Cable,1,14.95,04/10/19 17:16,"793 6th St, San Francisco, CA 94016"
178881,Flatscreen TV,1,300,04/04/19 18:47,"415 Adams St, New York City, NY 10001"
178882,Lightning Charging Cable,1,14.95,04/02/19 12:18,"568 Forest St, San Francisco, CA 94016"
178883,LG Dryer,1,600.0,04/29/19 21:44,"575 6th St, Atlanta, GA 30301"
178884,Bose SoundSport Headphones,1,99.99,04/12/19 13:44,"726 4th St, Los Angeles, CA 90001"
178885,iPhone,1,700,04/28/19 19:16,"12 Hill St, San Francisco, CA 94016"
178886,Google Phone,1,600,04/08/19 16:11,"207 Spruce St, Atlanta, GA 30301"
178886,Wired Headphones,1,11.99,04/08/19 16:11,"207 Spruce St, Atlanta, GA 30301"
178887,Lightning Charging Cable,2,14.95,04/17/19 13:12,"880 Hill St, Los Angeles, CA 90001"
178888,USB-C Charging Cable,1,11.95,04/25/19 22:28,"736 6th St, San Francisco, CA 94016"
178889,Lightning Charging Cable,1,14.95,04/24/19 10:56,"18 4th St, New York City, NY 10001"
